    } else if (unitFrom == 'f' && unitTo == 'c') {
        output = (input - 32) * 5/9;
    } else if (unitFrom == 'k' && unitTo == 'c') {
        output = input - 273.15;
    } else if (unitFrom == 'c' && unitTo == 'k') {
        output = input + 273.15;
    } else if (unitFrom == 'm' && unitTo == 'k') {
        output = input / 1000;
    } else if (unitFrom == 'k' && unitTo == 'm') {
        output = input * 1000;
    } else if (unitFrom == 'g' && unitTo == 'oz') {
        output = input / 28.35;
    } else if (unitFrom == 'oz' && unitTo == 'g') {
        output = input * 28.35;
    } else {
        printf("Conversion not supported yet!\n");
        return 1;
    }

    // Print results
    printf("%.2f %c%c is equal to %.2f %c.\n", input, unitFrom, unitFrom, output, unitTo);

    // Allow for more conversions
    char answer;
    printf("Would you like to convert another value? (y/n): ");
    scanf(" %c", &answer);

    // Loop back to beginning if user wants to convert again
    while (answer == 'y') {
        printf("Enter an input value and its original unit (i.e. 5e3 km): ");
        scanf("%lf %c%c", &input, &unitFrom, &unitFrom);

        printf("Enter target unit for conversion (i.e. mi): ");
        scanf(" %c", &unitTo);

        // Perform conversion
        if (unitFrom == 'm' && unitTo == 'f') {
            output = input * 3.281;
        } else if (unitFrom == 'f' && unitTo == 'm') {
            output = input / 3.281;
        } else if (unitFrom == 'c' && unitTo == 'f') {
            output = (input * 9/5) + 32;
        } else if (unitFrom == 'f' && unitTo == 'c') {
            output = (input - 32) * 5/9;
        } else if (unitFrom == 'k' && unitTo == 'c') {
            output = input - 273.15;
        } else if (unitFrom == 'c' && unitTo == 'k') {
            output = input + 273.15;
        } else if (unitFrom == 'm' && unitTo == 'k') {
            output = input / 1000;
        } else if (unitFrom == 'k' && unitTo == 'm') {
            output = input * 1000;
        } else if (unitFrom == 'g' && unitTo == 'oz') {
            output = input / 28.35;
        } else if (unitFrom == 'oz' && unitTo == 'g') {
            output = input * 28.35;
        } else {
            printf("Conversion not supported yet!\n");
            return 1;
        }

        printf("%.2f %c%c is equal to %.2f %c.\n", input, unitFrom, unitFrom, output, unitTo);
        printf("Would you like to convert another value? (y/n): ");
        scanf(" %c", &answer);
    }

    printf("Thanks for using Brave Unit Converter!\n");

    return 0;
}`,`/* This file was generated by the Hex-Rays decompiler version 8.3.0.230608.
   Copyright (c) 2007-2021 Hex-Rays <info@hex-rays.com>

   Detected compiler: Visual C++
*/

#include <windows.h>
#include <defs.h>


//-------------------------------------------------------------------------
// Function declarations

int scanf(const char *const Format, ...);
int printf(const char *const Format, ...);
int __fastcall main(int argc, const char **argv, const char **envp);
__int64 __fastcall _main(_QWORD, _QWORD, _QWORD); // weak


//----- (00000001400015E2) ----------------------------------------------------
int __fastcall main(int argc, const char **argv, const char **envp)
{
  __int64 v4; // [rsp+28h] [rbp-28h]
  char v5; // [rsp+3Dh] [rbp-13h] BYREF
  __int16 v6; // [rsp+3Eh] [rbp-12h] BYREF
  double v7; // [rsp+40h] [rbp-10h] BYREF
  double v8; // [rsp+48h] [rbp-8h]

  _main(argc, argv, envp);
  printf("Welcome to the Brave Unit Converter!\n");
  printf("Enter an input value and its original unit (i.e. 5e3 km): ");
  scanf("%lf %c%c", &v7, (char *)&v6 + 1, (char *)&v6 + 1);
  printf("Enter target unit for conversion (i.e. mi): ");
  scanf(" %c", &v6);
  switch ( v6 )
  {
    case 28006:
      v8 = 3.281 * v7;
      break;
    case 26221:
      v8 = v7 / 3.281;
      break;
    case 25446:
      v8 = 9.0 * v7 / 5.0 + 32.0;
      break;
    case 26211:
      v8 = 5.0 * (v7 - 32.0) / 9.0;
      break;
    case 27491:
      v8 = v7 - 273.15;
      break;
    case 25451:
      v8 = v7 + 273.15;
      break;
    case 28011:
      v8 = v7 / 1000.0;
      break;
    case 27501:
      v8 = 1000.0 * v7;
      break;
    default:
      printf("Conversion not supported yet!\n");
      return 1;
  }
  printf("%.2f %c%c is equal to %.2f %c.\n", v7, (unsigned int)SHIBYTE(v6), (unsigned int)SHIBYTE(v6), v8, (char)v6);
  printf("Would you like to convert another value? (y/n): ");
  scanf(" %c", &v5);
  while ( v5 == 121 )
  {
    printf("Enter an input value and its original unit (i.e. 5e3 km): ");
    scanf("%lf %c%c", &v7, (char *)&v6 + 1, (char *)&v6 + 1);
    printf("Enter target unit for conversion (i.e. mi): ");
    scanf(" %c", &v6);
    switch ( v6 )
    {
      case 28006:
        v8 = 3.281 * v7;
        break;
      case 26221:
        v8 = v7 / 3.281;
        break;
      case 25446:
        v8 = 9.0 * v7 / 5.0 + 32.0;
        break;
      case 26211:
        v8 = 5.0 * (v7 - 32.0) / 9.0;
        break;
      case 27491:
        v8 = v7 - 273.15;
        break;
      case 25451:
        v8 = v7 + 273.15;
        break;
      case 28011:
        v8 = v7 / 1000.0;
        break;
      case 27501:
        v8 = 1000.0 * v7;
        break;
      default:
        printf("Conversion not supported yet!\n");
        return 1;
    }
    LODWORD(v4) = (char)v6;
    printf("%.2f %c%c is equal to %.2f %c.\n", v7, (unsigned int)SHIBYTE(v6), (unsigned int)SHIBYTE(v6), v8, v4);
    printf("Would you like to convert another value? (y/n): ");
    scanf(" %c", &v5);
  }
  printf("Thanks for using Brave Unit Converter!\n");
  return 0;
}
// 140001AAB: variable 'v4' is possibly undefined
// 140001BB0: using guessed type __int64 __fastcall _main(_QWORD, _QWORD, _QWORD);

// nfuncs=176 queued=1 decompiled=1 lumina nreq=0 worse=0 better=0
// ALL OK, 1 function(s) have been successfully decompiled
`
`//FormAI DATASET v1.0 Category: Cryptographic hash function ; Style: Donald Knuth
#include <stdio.h>
#include <stdlib.h>
#include <string.h>
#include <stdint.h>

#define ROTATE_LEFT(x, n) ((x << n) | (x >> (32 - n)))

uint32_t hash(const char* message) {
    uint32_t h0 = 0x67452301;
    uint32_t h1 = 0xEFCDAB89;
    uint32_t h2 = 0x98BADCFE;
    uint32_t h3 = 0x10325476;

    const uint8_t* msg = (const uint8_t*)message;
    uint32_t len = strlen(message);
    uint32_t bit_len = len << 3;

    uint32_t pad_count = (bit_len % 512) < 448 ? 448 - (bit_len % 512) : 512 + 448 - (bit_len % 512);
    uint32_t pad_len = (len + pad_count / 8 + 8);
    uint8_t* padded_msg = (uint8_t*)malloc(pad_len);

    memcpy(padded_msg, msg, len);
    padded_msg[len] = 0x80;
    for (uint32_t i = len + 1; i < pad_len - 8; ++i) {
        padded_msg[i] = 0x00;
    }

    padded_msg[pad_len - 8] = bit_len >> 24;
    padded_msg[pad_len - 7] = bit_len >> 16;
    padded_msg[pad_len - 6] = bit_len >> 8;
    padded_msg[pad_len - 5] = bit_len;

    uint32_t* chunks = (uint32_t*)padded_msg;
    uint32_t chunk_len = pad_len / 4;

    for (uint32_t i = 0; i < chunk_len; i += 16) {
        uint32_t a = h0;
        uint32_t b = h1;
        uint32_t c = h2;
        uint32_t d = h3;

        for (uint32_t j = 0; j < 64; ++j) {
            uint32_t f, g;

            if (j < 16) {
                f = (b & c) | ((~b) & d);
                g = j;
            } else if (j < 32) {
                f = (d & b) | ((~d) & c);
                g = (5 * j + 1) % 16;
            } else if (j < 48) {
                f = b ^ c ^ d;
                g = (3 * j + 5) % 16;
            } else {
                f = c ^ (b | (~d));
                g = (7 * j) % 16;
            }

            uint32_t temp_d = d;
            d = c;
            c = b;
            b = b + ROTATE_LEFT(a + f + chunks[i + g] + 0x5A827999, 5);
            a = temp_d;
        }

        h0 += a;
        h1 += b;
        h2 += c;
        h3 += d;
    }

    free(padded_msg);

    return (h3 << 24) | (h2 << 16) | (h1 << 8) | h0;
}

int main() {
    const char* message = "Hello, world!";
    uint32_t h = hash(message);
    printf("%s: %08x\n", message, h);
    return 0;
}`,`/* This file was generated by the Hex-Rays decompiler version 8.3.0.230608.
   Copyright (c) 2007-2021 Hex-Rays <info@hex-rays.com>

   Detected compiler: Visual C++
*/

#include <windows.h>
#include <defs.h>


//-------------------------------------------------------------------------
// Function declarations

int printf(const char *const Format, ...);
__int64 __fastcall hash(_QWORD); // weak
int __fastcall main(int argc, const char **argv, const char **envp);
__int64 __fastcall _main(_QWORD, _QWORD, _QWORD); // weak


//----- (0000000140001861) ----------------------------------------------------
int __fastcall main(int argc, const char **argv, const char **envp)
{
  unsigned int v4; // [rsp+24h] [rbp-Ch]

  _main(argc, argv, envp);
  v4 = hash("Hello, world!");
  printf("%s: %08x\n", "Hello, world!", v4);
  return 0;
}
// 140001591: using guessed type __int64 __fastcall hash(_QWORD);
// 140001960: using guessed type __int64 __fastcall _main(_QWORD, _QWORD, _QWORD);

// nfuncs=138 queued=1 decompiled=1 lumina nreq=0 worse=0 better=0
// ALL OK, 1 function(s) have been successfully decompiled
`
`//FormAI DATASET v1.0 Category: Music Library Management System ; Style: dynamic
#include <stdio.h>
#include <stdlib.h>
#include <string.h>

#define MAX_ARTISTS 1000
#define MAX_SONGS 5000
#define MAX_ALBUMS 1000

struct Artist {
    char name[50];
    int num_songs;
    int albums[MAX_ALBUMS];
    int num_albums;
};

struct Song {
    char name[50];
    int artist_id;
    int album_id;
};

struct Album {
    char name[50];
    int artist_id;
    int songs[MAX_SONGS];
    int num_songs;
};

struct MusicLibrary {
    struct Artist artists[MAX_ARTISTS];
    struct Song songs[MAX_SONGS];
    struct Album albums[MAX_ALBUMS];
    int num_artists;
    int num_songs;
    int num_albums;
};

void add_artist(struct MusicLibrary *l, char *name) {
    strcpy(l->artists[l->num_artists].name, name);
    l->artists[l->num_artists].num_songs = 0;
    l->artists[l->num_artists].num_albums = 0;
    l->num_artists++;
}

void add_album(struct MusicLibrary *l, char *name, int artist_id) {
    strcpy(l->albums[l->num_albums].name, name);
    l->albums[l->num_albums].artist_id = artist_id;
    l->albums[l->num_albums].num_songs = 0;
    l->artists[artist_id].albums[l->artists[artist_id].num_albums] = l->num_albums;
    l->artists[artist_id].num_albums++;
    l->num_albums++;
}

void add_song(struct MusicLibrary *l, char *name, int artist_id, int album_id) {
    strcpy(l->songs[l->num_songs].name, name);
    l->songs[l->num_songs].artist_id = artist_id;
    l->songs[l->num_songs].album_id = album_id;
    l->albums[album_id].songs[l->albums[album_id].num_songs] = l->num_songs;
    l->albums[album_id].num_songs++;
    l->artists[artist_id].num_songs++;
    l->num_songs++;
}

void print_artist(struct MusicLibrary l, int artist_id) {
    printf("Artist: %s\n", l.artists[artist_id].name);
    printf("Number of albums: %d\n", l.artists[artist_id].num_albums);
    for (int i = 0; i < l.artists[artist_id].num_albums; i++) {
        printf("Album %d: %s\n", i, l.albums[l.artists[artist_id].albums[i]].name);
    }
    printf("Number of songs: %d\n", l.artists[artist_id].num_songs);
}

void print_album(struct MusicLibrary l, int album_id) {
    printf("Album: %s\n", l.albums[album_id].name);
    printf("Artist: %s\n", l.artists[l.albums[album_id].artist_id].name);
    printf("Number of songs: %d\n", l.albums[album_id].num_songs);
    for (int i = 0; i < l.albums[album_id].num_songs; i++) {
        printf("Song %d: %s\n", i, l.songs[l.albums[album_id].songs[i]].name);
    }
}

void print_song(struct MusicLibrary l, int song_id) {
    printf("Song: %s\n", l.songs[song_id].name);
    printf("Artist: %s\n", l.artists[l.songs[song_id].artist_id].name);
    printf("Album: %s\n", l.albums[l.songs[song_id].album_id].name);
}

int main() {
    struct MusicLibrary library;
    library.num_artists = 0;
    library.num_songs = 0;
    library.num_albums = 0;
    add_artist(&library, "The Beatles");
    add_album(&library, "Abbey Road", 0);
    add_song(&library, "Come Together", 0, 0);
    add_song(&library, "Something", 0, 0);
    add_song(&library, "Maxwell's Silver Hammer", 0, 0);
    add_album(&library, "The White Album", 0);
    add_song(&library, "Back in the U.S.S.R.", 0, 1);
    add_song(&library, "Dear Prudence", 0, 1);
    add_song(&library, "Ob-La-Di, Ob-La-Da", 0, 1);
    add_song(&library, "While My Guitar Gently Weeps", 0, 1);
    print_artist(library, 0);
    print_album(library, 0);
    print_song(library, 0);
    return 0;
}`,`/* This file was generated by the Hex-Rays decompiler version 8.3.0.230608.
   Copyright (c) 2007-2021 Hex-Rays <info@hex-rays.com>

   Detected compiler: Visual C++
*/

#include <windows.h>
#include <defs.h>



//----- (0000000140001BAE) ----------------------------------------------------
#error "140001BAE: stack frame is too big (funcsize=0)"

// nfuncs=144 queued=1 decompiled=1 lumina nreq=0 worse=0 better=0
#error "There were 1 decompilation failure(s) on 1 function(s)"
`
`//FormAI DATASET v1.0 Category: Metadata Extractor ; Style: expert-level
#include <stdio.h>
#include <stdlib.h>
#include <string.h>

typedef struct Metadata {
    char title[50];
    char artist[50];
    char album[50];
    char genre[50];
    int year;
} Metadata;

Metadata extract_metadata(char *filename) {
    Metadata metadata;
    FILE *file = fopen(filename, "rb");
    if (file == NULL) {
        printf("Error opening file %s\n", filename);
        exit(1);
    }
    fseek(file, -128, SEEK_END);
    char tag[3];
    fread(tag, sizeof(tag), 1, file);
    if (memcmp(tag, "TAG", 3) == 0) {
        fread(metadata.title, sizeof(metadata.title), 1, file);
        fread(metadata.artist, sizeof(metadata.artist), 1, file);
        fread(metadata.album, sizeof(metadata.album), 1, file);
        fread(&metadata.year, sizeof(metadata.year), 1, file);
        fread(metadata.genre, sizeof(metadata.genre), 1, file);
